res_id,name,cuisines,average_cost_for_two,currency,price_range,location,city,latitude,longitude,rating,votes,rating_text,rating_color,has_online_delivery,has_table_booking,is_delivering_now,country_id,locality,zipcode,photos_url,menu_url
900682,Nawras Seafood Restaurant,Seafood,1000,Rs.,3,"Near Pullepadi Bus stop, Chittoor Road, Kochi",Kochi,9.9793629205,76.2850009527,4.6,289,Excellent,3F7E00,0,0,0,1,Chittoor Road,682035,https://www.zomato.com/kochi/nawras-seafood-restaurant-chittor-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/nawras-seafood-restaurant-chittor-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
901004,Aangan - Downtown Multicuisine Restaurant,"Chinese, Seafood, North Indian, Biryani",650,Rs.,2,"32/1180C, Civil Lane Road, Palarivattom, Kochi",Kochi,10.0030639500,76.3075888500,4.2,146,Very Good,5BA829,0,0,0,1,Palarivattom,,https://www.zomato.com/kochi/aangan-downtown-multicuisine-restaurant-palarivattom/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/aangan-downtown-multicuisine-restaurant-palarivattom/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
901035,Palaaram,"Kerala, Fast Food",550,Rs.,2,"Vallathol Junction, Thrikkakara, Kakkanad, Kochi",Kochi,10.0355727755,76.3369580358,3.7,105,Good,9ACD32,0,0,0,1,Kakkanad,,https://www.zomato.com/kochi/palaaram-kakkanad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/palaaram-kakkanad/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
95333,Chiyang,"Chinese, Continental",800,Rs.,2,"Mariyambika Building, Madhava Pharmacy Junction, Kacheripady, Kochi",Kochi,9.9856972222,76.2811277778,3.7,277,Good,9ACD32,0,0,0,1,Kacheripady,,https://www.zomato.com/kochi/chiyang-kacherippady/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/chiyang-kacherippady/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
900111,Ali Baba & 41 Dishes,"Kerala, South Indian, Chinese, Biryani",400,Rs.,1,"Main Avenue, Opposite South Indian Bank, Panampilly Nagar, Kochi",Kochi,9.9597777780,76.2961055600,3.5,348,Good,9ACD32,0,0,0,1,Panampilly Nagar,,https://www.zomato.com/kochi/ali-baba-41-dishes-panampilly-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/ali-baba-41-dishes-panampilly-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
95361,Ifthar,Kerala,350,Rs.,1,"KK Building, Opposite Pittappillil, Edappally, Kochi",Kochi,10.0280472200,76.3100194400,3.8,281,Good,9ACD32,0,0,0,1,Edappally,,https://www.zomato.com/kochi/ifthar-edappally/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/ifthar-edappally/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
900969,Barbeque Nation,"European, North Indian, Mediterranean, American",1500,Rs.,3,"6th Floor, Imperial Trade Centre, Mahatma Gandhi Road, Kacheripady, Kochi",Kochi,9.9828338860,76.2832679200,4.5,213,Excellent,3F7E00,0,0,0,1,Kacheripady,,https://www.zomato.com/kochi/barbeque-nation-kacherippady/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/barbeque-nation-kacherippady/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
95421,Dhe Puttu,Kerala,600,Rs.,2,"NH 47, Edapally Bypass, Edappally, Kochi",Kochi,10.0206833333,76.3106305556,4.4,662,Very Good,5BA829,1,0,0,1,Edappally,682024,https://www.zomato.com/kochi/dhe-puttu-edappally/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/dhe-puttu-edappally/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
900282,Thakkaaram,"Kerala, South Indian",600,Rs.,2,"Opposite Gold Souk Grande Mall, Vyttila, Kochi",Kochi,9.9791861111,76.3173611111,3.6,361,Good,9ACD32,0,0,0,1,Vyttila,,https://www.zomato.com/kochi/thakkaaram-vyttila/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/kochi/thakkaaram-vyttila/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
101834,Blackout,"North Indian, European, Continental, Finger Food",1650,Rs.,3,"Hotel Golden Oak, 9th Floor, Ahinsa Circle, Landmark Building, C Scheme, Jaipur",Jaipur,26.9141424000,75.8057035000,3.9,676,Good,9ACD32,0,0,0,1,C Scheme,,https://www.zomato.com/jaipur/blackout-c-scheme/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/blackout-c-scheme/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
100305,The Forresta Kitchen & Bar,"Continental, Mexican, Beverages, Desserts, North Indian, Chinese, Rajasthani",1800,Rs.,3,"Devraj Niwas, Near Moti Mahal Cinema, Khasa Kothi Crossing, Gopalbari, Jaipur",Jaipur,26.9214108000,75.7936039000,4.0,916,Very Good,5BA829,0,0,0,1,"Devraj Niwas, Bani Park",302016,https://www.zomato.com/jaipur/the-forresta-kitchen-bar-gopalbari/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/the-forresta-kitchen-bar-gopalbari/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
103065,WTF,"Continental, Italian, North Indian, Lebanese, Thai",1000,Rs.,3,"301, Man Upasna Mall, Chomu House, C Scheme, Jaipur",Jaipur,26.9119271000,75.7972820000,4.0,212,Very Good,5BA829,0,0,0,1,C Scheme,,https://www.zomato.com/jaipur/wtf-c-scheme/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/wtf-c-scheme/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
101212,Tapri Central,"Cafe, Fast Food, Street Food",750,Rs.,2,"B4 E, 3rd Floor, Surana Jewellers, Opposite Central Park, C Scheme, Jaipur",Jaipur,26.9051899059,75.8107532188,4.7,1469,Excellent,3F7E00,1,0,0,1,C Scheme,0,https://www.zomato.com/jaipur/tapri-central-c-scheme/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/tapri-central-c-scheme/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
103147,Meraaki Kitchen,"Modern Indian, Asian",1500,Rs.,3,"27, Madrampura, Civil Lines Metro Station, Opposite To Pillar 88, Civil Lines, Jaipur",Jaipur,26.9102617681,75.7830131426,3.9,67,Good,9ACD32,0,0,0,1,Civil Lines,,https://www.zomato.com/jaipur/meraaki-kitchen-civil-lines/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/meraaki-kitchen-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
100306,Replay,"North Indian, Continental, Chinese, Italian, Mexican",1500,Rs.,3,"SB 57, 5th Floor, Ridhi Tower, Opposite SMS Stadium, Tonk Road, Jaipur",Jaipur,26.8923124995,75.8068958670,4.3,1121,Very Good,5BA829,0,0,0,1,Tonk Road,0,https://www.zomato.com/jaipur/replay-tonk-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/replay-tonk-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
103019,Mutual's,"Cafe, Mexican, Italian, North Indian, Fast Food",650,Rs.,2,"1, Awadhpuri, Near Kailash Mall, Lal Kothi, Jaipur Lal Kothi",Jaipur,26.8884204041,75.8006885647,4.2,198,Very Good,5BA829,1,0,0,1,Lal Kothi,302015,https://www.zomato.com/jaipur/mutuals-lal-kothi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/mutuals-lal-kothi/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
101259,On The House,"Italian, Continental, Mexican, Cafe, Bakery",1300,Rs.,3,"E 145, Ramesh Marg, Behind Talwalkars, C Scheme, Jaipur",Jaipur,26.9052866000,75.7945919000,4.4,843,Very Good,5BA829,1,0,0,1,C Scheme,,https://www.zomato.com/jaipur/on-the-house-c-scheme/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/on-the-house-c-scheme/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
102531,Cafe LazyMojo,"Cafe, Mexican, Italian, Continental",800,Rs.,2,"H 1, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",Jaipur,26.8495955784,75.8005115390,4.3,798,Very Good,5BA829,1,0,0,1,Malviya Nagar,,https://www.zomato.com/jaipur/cafe-lazymojo-malviya-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/cafe-lazymojo-malviya-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
101884,Mamu's Infusion,"Italian, Chinese, Mexican, Thai, North Indian",1400,Rs.,3,"101, D-46-B,First Floor, Mangalam Ambition Tower, Subhash Marg, Agresen Circle, C Scheme, Jaipur",Jaipur,26.9134834363,75.8031390980,4.0,582,Very Good,5BA829,1,0,0,1,C Scheme,,https://www.zomato.com/jaipur/mamus-infusion-c-scheme/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/mamus-infusion-c-scheme/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
103090,O2- The Plant Cafe,Continental,700,Rs.,2,"C 29, 4th Floor, Pankaj Singhvi Marg, Lal Kothi, Jaipur",Jaipur,26.8911911735,75.8020829782,4.1,148,Very Good,5BA829,0,0,0,1,Lal Kothi,302015,https://www.zomato.com/jaipur/o2-the-plant-cafe-lal-kothi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/o2-the-plant-cafe-lal-kothi/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18209498,Zolocrust - Hotel Clarks Amer,"Italian, Bakery, Continental",2000,Rs.,4,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Malviya Nagar, Jaipur",Jaipur,26.8461555556,75.8023000000,4.9,322,Excellent,3F7E00,1,0,0,1,"Hotel Clarks Amer, Malviya Nagar",,https://www.zomato.com/jaipur/zolocrust-hotel-clarks-amer-malviya-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/zolocrust-hotel-clarks-amer-malviya-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
102504,Decked Up By Garden Cafe,"Cafe, Fast Food, North Indian",1200,Rs.,3,"320, Queens Road, Opposite Jharkhand Mahadev Temple, Vaishali Nagar, Jaipur",Jaipur,26.9137256000,75.7528205000,3.9,310,Good,9ACD32,1,0,0,1,Vaishali Nagar,,https://www.zomato.com/jaipur/decked-up-by-garden-cafe-vaishali-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/decked-up-by-garden-cafe-vaishali-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
102867,Calzone- Dine & Rooftop Lounge,"Continental, Mexican, North Indian, Chinese",800,Rs.,2,"Natani Tower, R-6-B, 3rd Floor, Sector 1, Vidhyadhar Nagar, Jaipur",Jaipur,26.9564308000,75.7766490000,3.7,112,Good,9ACD32,1,0,0,1,Vidhyadhar Nagar,302039,https://www.zomato.com/jaipur/calzone-dine-rooftop-lounge-vidhyadhar-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/calzone-dine-rooftop-lounge-vidhyadhar-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18454586,Sky Beach,"North Indian, Continental, Chinese, Mexican, Italian, Desserts",1000,Rs.,3,"328-329, Above Watch Factory, Queens Road, Vaishali Nagar, Jaipur",Jaipur,26.9139871148,75.7528911775,2.6,46,Average,FFBA00,0,0,0,1,Vaishali Nagar,,https://www.zomato.com/jaipur/sky-beach-vaishali-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/sky-beach-vaishali-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
102215,Monarch Restaurant - Holiday Inn Jaipur City Centre,"North Indian, Chinese, Continental, Rajasthani",2300,Rs.,4,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur",Jaipur,26.9029402000,75.7930067000,4.5,420,Excellent,3F7E00,0,0,0,1,"Holiday Inn Jaipur City Centre, Bais Godam",,https://www.zomato.com/jaipur/monarch-restaurant-holiday-inn-jaipur-city-centre-bais-godam/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/monarch-restaurant-holiday-inn-jaipur-city-centre-bais-godam/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
101311,Taruveda Bistro,"Cafe, Italian, Japanese, Continental",1000,Rs.,3,"1st Floor, Sunraj Villa, 2 Mysore House, Jacob Road, Civil Lines, Jaipur",Jaipur,26.9113775232,75.7890336961,4.2,633,Very Good,5BA829,1,0,0,1,Civil Lines,,https://www.zomato.com/jaipur/taruveda-bistro-civil-lines/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/taruveda-bistro-civil-lines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
102216,Chao Chinese Bistro - Holiday Inn Jaipur City Centre,"Chinese, Asian",2500,Rs.,4,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur",Jaipur,26.9029076000,75.7929342000,4.3,308,Very Good,5BA829,0,0,0,1,"Holiday Inn Jaipur City Centre, Bais Godam",,https://www.zomato.com/jaipur/chao-chinese-bistro-holiday-inn-jaipur-city-centre-bais-godam/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/chao-chinese-bistro-holiday-inn-jaipur-city-centre-bais-godam/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
100080,Chokhi Dhani,Rajasthani,1600,Rs.,3,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur",Jaipur,26.7665360000,75.8373330000,4.3,1478,Very Good,5BA829,0,0,0,1,"Chokhi Dhani Village Resort, Tonk Road",303905,https://www.zomato.com/jaipur/chokhi-dhani-tonk-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/chokhi-dhani-tonk-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
102813,Nibs Cafe,"Cafe, Italian, Continental",750,Rs.,2,"B-16 Durgadas Colony, Next to MGF Mall, Bhawani Singh Road, C Scheme, Jaipur",Jaipur,26.9023283000,75.7942573000,4.4,389,Very Good,5BA829,1,0,0,1,C Scheme,,https://www.zomato.com/jaipur/nibs-cafe-c-scheme/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/jaipur/nibs-cafe-c-scheme/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18143128,Mocha,"Cafe, Continental, Desserts",1000,Rs.,3,"6-9, Ground Floor, Devashish Business Park, Opposite Krishna Complex, Bodakdev, Ahmedabad",Ahmedabad,23.0318508000,72.5113070000,4.4,944,Very Good,5BA829,1,0,0,1,Bodakdev,,https://www.zomato.com/ahmedabad/mocha-bodakdev/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/mocha-bodakdev/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18438944,Blue -  Rooftop Cafe Restaurant Bistro,"North Indian, Cafe, Italian, Mexican, Continental",1000,Rs.,3,"10th Floor, Balaji Heights Buliding, Behind Tanishq Showroom, C G Road, Ahmedabad",Ahmedabad,23.0290619000,72.5570374000,3.8,63,Good,9ACD32,1,0,0,1,C G Road,,https://www.zomato.com/ahmedabad/blue-rooftop-cafe-restaurant-bistro-c-g-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/blue-rooftop-cafe-restaurant-bistro-c-g-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18438909,La Pino'z Pizza,"Pizza, Italian",500,Rs.,2,"Shop 10,  Circle B, Nyay Marg, Bodakdev, Ahmedabad",Ahmedabad,23.0382314000,72.5124872000,4.4,113,Very Good,5BA829,1,0,0,1,Bodakdev,,https://www.zomato.com/ahmedabad/la-pinoz-pizza-bodakdev/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/la-pinoz-pizza-bodakdev/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18396250,Huber & Holly,"Ice Cream, Desserts, Continental",300,Rs.,1,"7 B, Circle  B, Opposite Rajpath Club, Sarkhej, Gandhinagar Highway, Bodakdev, Ahmedabad",Ahmedabad,23.0383109000,72.5123947000,4.5,217,Excellent,3F7E00,1,0,0,1,Bodakdev,,https://www.zomato.com/ahmedabad/huber-holly-1-bodakdev/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/huber-holly-1-bodakdev/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
111826,Yanki Sizzlers,"Continental, Italian, Chinese",1200,Rs.,3,"4, Ground Floor, Binori Ambit, Next to Renault Showroom, Thaltej Circle, Thaltej, Ahmedabad",Ahmedabad,23.0534466000,72.5181257000,4.1,1041,Very Good,5BA829,0,0,0,1,Thaltej,0,https://www.zomato.com/ahmedabad/yanki-sizzlers-thaltej/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/yanki-sizzlers-thaltej/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18335583,Brick Kitchen,"North Indian, Chinese, Continental",900,Rs.,3,"At Five Petals Hotel & Banquets, Near Chanakyapuri Bridge, Ghatlodia, Ahmedabad",Ahmedabad,23.0643038000,72.5316389000,4.3,325,Very Good,5BA829,0,0,0,1,Ghatlodia,,https://www.zomato.com/ahmedabad/brick-kitchen-ghatlodia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/brick-kitchen-ghatlodia/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
113537,Puffizza,"Italian, Fast Food",700,Rs.,2,"103, Kairos, Opposite Mahatma Gandhi Labour Institute, Drive In Road, Gurukul, Ahmedabad",Ahmedabad,23.0461926752,72.5377497822,4.3,744,Very Good,5BA829,1,0,0,1,Gurukul,,https://www.zomato.com/ahmedabad/puffizza-gurukul/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/puffizza-gurukul/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
113325,Nini's Kitchen,"North Indian, Continental, Beverages, Italian, Burger, Healthy Food, Mediterranean",950,Rs.,3,"12, First Floor, Camps Corner 2, Opposite Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad",Ahmedabad,23.0117723000,72.5072645000,4.5,1138,Excellent,3F7E00,1,0,0,1,Prahlad Nagar,,https://www.zomato.com/niniskitchen/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/niniskitchen/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
113702,@Mango,"North Indian, Continental, Mexican, Italian",800,Rs.,3,"Opposite Sindhu Bhawan, Bodakdev, Ahmedabad",Ahmedabad,23.0401633000,72.5017644000,4.1,769,Very Good,5BA829,0,0,0,1,Bodakdev,,https://www.zomato.com/ahmedabad/mango-bodakdev/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/mango-bodakdev/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
113433,Fozzie's Pizzaiolo,"Pizza, Italian, Beverages, Desserts",900,Rs.,3,"Ground Floor, Maruti Crystal, Opposite Rajpath Club, Service Road, Bodakdev, Ahmedabad",Ahmedabad,23.0330688000,72.5098065000,4.3,731,Very Good,5BA829,1,0,0,1,Bodakdev,,https://www.zomato.com/ahmedabad/fozzies-pizzaiolo-1-bodakdev/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/fozzies-pizzaiolo-1-bodakdev/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
18371341,Mazzo,"Cafe, American, Continental, Armenian, Fast Food",550,Rs.,2,"27, Sunshine Villa, Sunrise Park Society, Vastrapur, Ahmedabad",Ahmedabad,23.0418026000,72.5281083000,3.9,166,Good,9ACD32,1,0,0,1,Vastrapur,,https://www.zomato.com/ahmedabad/mazzo-vastrapur/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/mazzo-vastrapur/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
111895,650 - The Global Kitchen,"Chinese, Italian, North Indian, Mexican, Mediterranean, Thai",900,Rs.,3,"Shreekunj Mandapam, Beside Golden Tulip Bunglows & Tulip Citadel, Manekbaug, Ambavadi, Ahmedabad",Ahmedabad,23.0104511098,72.5375740975,4.2,1582,Very Good,5BA829,0,0,0,1,Ambavadi,,https://www.zomato.com/ahmedabad/650-the-global-kitchen-ambavadi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/650-the-global-kitchen-ambavadi/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
110395,Swati Snacks,"Fast Food, Street Food, South Indian",450,Rs.,2,"Near Law Garden, Ellis Bridge, Ahmedabad",Ahmedabad,23.0244336411,72.5590331107,4.4,697,Very Good,5BA829,0,0,0,1,Ellis Bridge,380006,https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
110436,MoMo Café - Courtyard By Marriott,"North Indian, South Indian, Asian, Continental",1400,Rs.,3,"Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad",Ahmedabad,23.0279290000,72.5115815000,3.6,375,Good,9ACD32,0,0,0,1,"Courtyard By Marriott, Satellite",0,https://www.zomato.com/ahmedabad/momo-café-courtyard-by-marriott-1-satellite/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/momo-café-courtyard-by-marriott-1-satellite/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
110516,The Garden Cafe - The Fern,"North Indian, Italian, Asian, South Indian",1200,Rs.,3,"The Fern, Near Sola Overbridge, S G Highway, Sola, Ahmedabad",Ahmedabad,23.0640914000,72.5222172000,4.1,192,Very Good,5BA829,0,0,0,1,"The Fern, Sola",,https://www.zomato.com/ahmedabad/the-garden-cafe-the-fern-sola/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/the-garden-cafe-the-fern-sola/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
110237,Kabir Restaurant,"North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich",600,Rs.,2,"JB Tower, Opposite Doordarshan Kendra, Drive In Road, Gurukul, Ahmedabad",Ahmedabad,23.0485046862,72.5239649042,3.8,432,Good,9ACD32,1,0,0,1,Gurukul,0,https://www.zomato.com/ahmedabad/kabir-restaurant-gurukul/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/kabir-restaurant-gurukul/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
113703,Cafe Alfresco,"Cafe, Beverages, Desserts, Pizza",700,Rs.,2,"101, Dynamic House, Vijay Cross Road, Above HDFC Bank, Opposite Child Care Hospital, Navrangpura, Ahmedabad",Ahmedabad,23.0437235000,72.5498285000,4.0,404,Very Good,5BA829,1,0,0,1,Navrangpura,380009,https://www.zomato.com/ahmedabad/cafe-alfresco-navrangpura/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ahmedabad/cafe-alfresco-navrangpura/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
